id;click;hour;C1;banner_pos;site_id;site_domain;site_category;app_id;app_domain;app_category;device_id;device_ip;device_model;device_type;device_conn_type;C14;C15;C16;C17;C18;C19;C20;C21;ml_feature_1;ml_feature_2;ml_feature_3;ml_feature_4;ml_feature_5;ml_feature_6;ml_feature_7;ml_feature_8;ml_feature_9;ml_feature_10;day_of_week;time_of_day
3.1741257015820406e+18;0;14102107;1005;0;85f751fd;c4e18dd6;50e219e0;d3779a6d;b8d325c3;0f2161f8;a99f214a;aac6a5e0;36b67a2a;1;0;21660;320;50;2446;3;171;100228;156;0.5092163716946411;B;-5.762942938554865;1;0.797191404163621;-0.08871792287782403;Z;-0.5934254640067775;0.11454573470129968;-0.38699436018876593;5;день
3.2619864357170196e+18;1;14102107;1005;0;85f751fd;c4e18dd6;50e219e0;54c5d545;2347f47a;0f2161f8;fb71436b;26963cb2;d787e91b;1;0;21654;320;50;2489;1;547;-1;51;1.871102220529581;C;-8.04315905422339;0;1.0067538188438299;-0.7012923536551124;X;-0.35225499176326835;0.3634426483873765;0.1712668466335925;5;день
3.285881028401926e+18;0;14102107;1005;1;222acd54;de0f0f82;f028772b;ecad2386;7801e8d9;07d7df22;a99f214a;7d9679f7;1739f993;1;0;19771;320;50;2227;0;687;100075;48;-1.1679809009680477;B;5.188404546385197;0;0.05680646761972518;-0.9577596170159837;X;0.4198022363197198;-0.4100937493827049;0.08090528440711534;5;день
3.342860458164492e+17;0;14102107;1005;0;1fbe01fe;f3845767;28905ebd;ecad2386;7801e8d9;07d7df22;a99f214a;6d9539e4;8a4875bd;1;0;15707;320;50;1722;0;35;-1;79;-0.4383007206781718;C;9.590876280922089;1;1.0696722735497475;-0.919287232620349;X;-0.5678185688256936;0.2728570183730284;0.1757796042260391;5;день
3.368029005398997e+17;0;14102107;1005;1;e151e245;7e091613;f028772b;ecad2386;7801e8d9;07d7df22;a99f214a;473233d5;25e362e2;1;0;19251;320;50;2201;3;35;-1;43;0.5354223623935391;A;-3.3073117160268195;0;0.6978199993637183;-0.7842713827337576;X;-0.9855476050878571;-0.22086064356049523;0.17983013182154728;5;день
3.4365181677817764e+18;0;14102107;1005;0;4bf5bbe2;6b560cc1;28905ebd;ecad2386;7801e8d9;07d7df22;a99f214a;ceb1a380;e9b8d8d7;1;0;19665;320;50;2253;2;303;100055;52;-0.9196503769149945;D;2.4917017668230823;1;-0.5903599859703339;0.4770026467048493;X;0.7338305660103184;-0.630226781776542;0.07498385843098777;5;день
3.481158414077154e+18;0;14102107;1005;0;85f751fd;c4e18dd6;50e219e0;66f5e02e;6f7ca2ba;0f2161f8;a99f214a;7b04f0e0;da33cc12;1;2;19775;320;50;2229;0;687;100031;48;-1.578168324416154;A;-9.558380978884149;1;0.04883220303383552;-0.23008713774100445;Z;0.9281307808792432;0.21248637754285543;0.5178270693057008;5;день
3.502787016821049e+18;0;14102107;1005;0;1fbe01fe;f3845767;28905ebd;ecad2386;7801e8d9;07d7df22;a99f214a;db51ff47;81b42528;1;0;15703;320;50;1722;0;35;-1;79;-1.504043560404314;B;-2.4287622512737066;0;-1.046946829123174;-0.5579843966669664;X;-0.7324769339073978;0.24295779280641464;0.14529040370853313;5;день
3.5592000471766574e+18;0;14102107;1005;1;cbb01868;7e091613;f028772b;ecad2386;7801e8d9;07d7df22;a99f214a;3d56706a;e981565c;1;0;20355;216;36;2333;0;39;100090;157;-0.9118642107819652;C;-7.557335714218601;0;0.8894890159789783;-0.9558867949291775;Z;0.988151345919752;-0.7669536516785952;0.29590109621078015;5;день
3.6325509174080266e+18;0;14102107;1005;0;1fbe01fe;f3845767;28905ebd;ecad2386;7801e8d9;07d7df22;a99f214a;e443590a;a0f5f879;1;0;15705;320;50;1722;0;35;-1;79;0.3517061462456384;B;1.2908493759249176;0;1.8818101122285804;-0.9992961336751929;X;0.23471468850775712;0.5391980904574923;-0.6383926518513663;5;день
3.650464983433338e+18;0;14102107;1005;1;e151e245;7e091613;f028772b;ecad2386;7801e8d9;07d7df22;a99f214a;624e01e4;84ebbcd4;1;0;19998;216;36;2281;3;47;100181;42;1.4519538309866415;C;8.636530608698052;1;2.406860508653951;-0.9809049038686573;Y;0.18042084096462108;-0.2560706976137741;-0.08850276370676784;5;день
3.676305223591251e+18;0;14102107;1010;1;85f751fd;c4e18dd6;50e219e0;c776ba2a;7801e8d9;0f2161f8;4e716a08;1d18aa11;f07e20f8;4;0;21309;320;50;2449;0;163;100106;91;-1.4905520832111914;A;7.995024317739812;0;-0.5440156246867222;-0.4150958454620412;X;0.18047313446738023;-0.7936569457860386;0.1840108568298464;5;день
3.836569385761837e+18;0;14102107;1005;1;791b5571;fd13bc73;f028772b;ecad2386;7801e8d9;07d7df22;a99f214a;187804ba;76dc4769;1;0;16208;320;50;1800;3;167;100074;23;0.6879499654062126;C;7.3656641089850865;0;-1.137127841802863;0.7399261334253928;X;-0.3744443022733124;0.30180508206931783;0.3874266795914567;5;день
3.8572697495779195e+18;0;14102107;1005;0;395fa97c;3f797953;3e814130;ecad2386;7801e8d9;07d7df22;a99f214a;db1e4226;d4897fef;1;0;21153;320;50;2420;2;35;-1;69;-2.066493689434786;B;-4.6588449548285755;1;-0.8387373657035347;0.582096332011923;Y;-0.13577325626440495;0.33149867223839113;-0.45229962545626334;5;день
3.9687397137059656e+18;0;14102107;1005;1;5b4d2eda;16a36ef3;f028772b;ecad2386;7801e8d9;07d7df22;a99f214a;a2b84bf6;d4897fef;1;0;19950;320;50;1800;3;167;100074;23;2.2440488420815514;D;-8.522089160640995;1;0.2130633326911284;0.086299533015359;X;-0.5270651865886149;0.4346224418896718;-0.49923898125284843;5;день
4.212000400931869e+18;0;14102107;1005;0;1fbe01fe;f3845767;28905ebd;ecad2386;7801e8d9;07d7df22;a99f214a;fe1e5911;575d0d2a;1;0;15706;320;50;1722;0;35;-1;79;-1.9109327506363514;C;-1.7066047800619693;1;-0.7540831729585882;-0.27600938115004026;X;0.8687305094650584;0.3387703856063609;0.3066061221336736;5;день
4.3270083850081843e+18;0;14102107;1005;1;5ee41ff2;17d996e6;f028772b;ecad2386;7801e8d9;07d7df22;a99f214a;e6c69219;4258293;1;0;19772;320;50;2227;0;687;100074;48;1.61741222673894;C;-4.239375234889549;0;0.8193383535875427;0.11771819320537392;Z;0.5442311418908523;-0.16227031677376338;-0.09710487086289682;5;день
4.3300634952363894e+18;0;14102107;1005;0;85f751fd;c4e18dd6;50e219e0;e2fcccd2;5c5a694b;0f2161f8;5ff341a1;1282d5ff;1f0bc64f;1;0;21647;320;50;2487;1;547;-1;51;-0.06406814018402852;B;-0.09507508982152757;0;2.4437950340526085;0.9409953659638732;Z;0.14691909407945358;-0.7568678518888332;-0.30012064241784536;5;день
4.638036531983516e+18;0;14102107;1002;0;db45d754;08facbad;50e219e0;ecad2386;7801e8d9;07d7df22;820379c1;290e62ed;0f6d2290;0;0;19665;320;50;2253;2;303;-1;52;-0.9784357802412378;C;2.0675813423542486;0;0.6039047900895402;0.7344873394803163;Z;0.4999816827544916;-0.6951641740084065;-0.33531964484596094;5;день
4.683475988219337e+18;0;14102107;1005;0;85f751fd;c4e18dd6;50e219e0;e2fcccd2;5c5a694b;0f2161f8;e43bc66d;a1ec75b5;a0f5f879;1;0;21647;320;50;2487;1;547;-1;51;0.8575587071253518;E;6.20813924255711;0;-1.537439313676511;0.30226216247829757;Z;-0.6105435955734035;-0.09192966626147187;-0.20502268680843777;5;день
4.730860634681978e+18;0;14102107;1005;0;1b171d6d;272c5d9d;f028772b;ecad2386;7801e8d9;07d7df22;a99f214a;32410a1d;d4897fef;1;0;15908;320;50;1752;3;297;100081;82;1.3626587712509197;B;-0.9758048051496377;0;0.9979632663155434;-0.5637198858081831;X;-0.3747289001753411;-0.06302692901542666;0.25061551615899724;5;день
4.76356877452025e+17;0;14102107;1005;1;20e2b21c;44f61852;3e814130;ecad2386;7801e8d9;07d7df22;a99f214a;e8123d29;684581ce;1;0;8330;320;50;761;3;175;100077;23;0.6424953335013207;E;-5.881434278878055;1;2.570495301629052;0.18594549143951727;X;0.862894308864097;0.43123977436672845;-0.01046704190884176;5;день
4.77505564865492e+17;0;14102107;1005;0;5b08c53b;7687a86e;3e814130;ecad2386;7801e8d9;07d7df22;a99f214a;faf0ee1d;8966189c;1;0;20093;300;250;2295;2;35;100081;23;0.03431728022226464;C;7.1608058818248175;0;-1.5029508865609027;-0.6121127959374069;X;-0.05141872502326006;-0.2918779996044163;0.029804126651134508;5;день
4.789421062069808e+18;0;14102107;1005;0;85f751fd;c4e18dd6;50e219e0;e2fcccd2;5c5a694b;0f2161f8;a99f214a;1a4c6bc2;9934e927;1;0;21647;320;50;2487;1;547;-1;51;0.020929123399038106;D;-9.199863642520317;1;-0.5492742593619899;0.6956644613270777;Y;-0.08655506817330716;-0.4270729927048972;0.08221797642966289;5;день
4.888955425661458e+18;0;14102107;1005;0;1fbe01fe;f3845767;28905ebd;ecad2386;7801e8d9;07d7df22;a99f214a;37556359;c4cff2ea;1;0;15702;320;50;1722;0;35;100084;79;0.4522384244917357;B;-4.830100482286353;0;-0.35813897344115425;0.08949434072582631;Y;0.4616111487191199;-0.11685274403017246;0.589772008978365;5;день
4.901964492157707e+18;1;14102107;1005;1;17caea14;0dde25ec;f028772b;ecad2386;7801e8d9;07d7df22;a99f214a;e85c2ab3;8fb776fd;1;0;20560;320;50;2271;0;687;100077;48;0.18079083254928952;C;-0.19951341802998712;1;-1.5565738580876514;0.8158387734134275;X;0.7161690404001552;-0.5003659479948529;0.1609398206238331;5;день
4.910788580252253e+18;1;14102107;1005;0;85f751fd;c4e18dd6;50e219e0;66f5e02e;6f7ca2ba;0f2161f8;a99f214a;01cfc5fd;7abbbd5c;1;0;21715;320;50;2500;2;34;-1;90;-2.1452743348150145;D;0.31677905122112726;1;0.1202855149527207;0.8257760623019158;Y;0.9222203876072174;0.21541778231316133;0.6476284313079562;5;день
5.003508629117056e+18;0;14102107;1005;1;43d6df75;27e3c518;28905ebd;ecad2386;7801e8d9;07d7df22;a99f214a;e42a5fc4;0eb711ec;1;0;4687;320;50;423;2;39;-1;32;-0.4086345068444226;D;-0.8284046418389366;1;-0.3741062041223341;0.9709426777101823;Z;-0.4390018601133743;-0.6397797036363218;-0.2280555544617285;5;день
5.033500628141658e+18;0;14102107;1002;0;9e8e8d09;16a36ef3;50e219e0;ecad2386;7801e8d9;07d7df22;7c86aac0;06dee69c;97868ca6;0;0;19665;320;50;2253;2;303;-1;52;-0.10673210690897265;E;-1.0130588345755882;1;0.46128243116897594;-0.6713755986622151;Y;0.2615285277316082;0.1807264501064513;-0.12872289664235242;5;день
5.0404215166600384e+17;0;14102107;1005;0;12fb4121;6b59f079;f028772b;ecad2386;7801e8d9;07d7df22;a99f214a;60ec8e40;1f0bc64f;1;0;19251;320;50;2201;3;35;100119;43;0.4008328295620764;C;-0.7157727031952259;1;1.5820124256170285;0.9779228263278824;X;0.2308618804582867;-0.012537266563852432;0.01418002220468953;5;день
5.170971223496566e+18;0;14102107;1005;0;93eaba74;7687a86e;3e814130;ecad2386;7801e8d9;07d7df22;a99f214a;7ceb693d;8571106b;1;0;17654;300;250;1994;2;39;100083;33;0.36307988271738123;D;9.148182183478838;1;0.7695188228572304;-0.999479925286206;X;-0.04872388351273349;-0.7223277822123931;-0.2466082264553595;5;день
5.362583564170388e+18;0;14102107;1005;0;85f751fd;c4e18dd6;50e219e0;c7a47f5f;2347f47a;0f2161f8;a99f214a;daaa37bb;7ac6007f;1;2;21667;320;50;2494;3;35;-1;112;-0.9568475284962839;C;-0.2863082801408332;0;-1.214881527883804;-0.016668669676723195;Z;-0.48446978347876146;0.15337018003628541;-0.12067471858126422;5;день
5.447730779730035e+18;0;14102107;1005;0;85f751fd;c4e18dd6;50e219e0;febd1138;82e27996;0f2161f8;a99f214a;dc10e6fa;9b5ce758;1;0;21611;320;50;2480;3;299;100111;61;0.4525806831759879;B;4.031327390852875;1;-0.9055130759040022;0.4917786492735201;X;-0.3456692040302316;-0.6634381614346824;0.11816387253901926;5;день
5.578621250254395e+18;0;14102107;1005;0;85f751fd;c4e18dd6;50e219e0;66f5e02e;6f7ca2ba;0f2161f8;a99f214a;a607338d;c9f7dab9;1;2;21715;320;50;2500;2;34;-1;90;-1.6142798583836013;B;6.701104559788792;1;0.756848220564167;0.5705549259408018;X;-0.651092655850708;0.5124309503779488;0.07994149122933222;5;день
5.588772531717879e+18;0;14102107;1005;0;6399eda6;968765cd;f028772b;ecad2386;7801e8d9;07d7df22;a99f214a;30d245f6;7c997db0;1;0;21689;320;50;2496;3;167;-1;23;0.4698761467919761;B;-0.3192468959160166;1;-0.8090075830695189;-0.642540881040182;Z;0.5904821251406143;0.1870188964916262;-0.3727010361450078;5;день
5.615212307213432e+18;0;14102107;1005;0;85f751fd;c4e18dd6;50e219e0;3d3198ca;2347f47a;0f2161f8;5a3b9765;3e71592a;3bd9e8e7;1;3;15699;320;50;1722;0;35;100084;79;-0.5327231905346177;A;2.502638125897004;0;-0.9563959557335415;-0.3561254318663284;Z;0.641523850254029;0.18315143737985806;-0.12790229673486936;5;день
5.664433039496546e+18;0;14102107;1005;0;85f751fd;c4e18dd6;50e219e0;e2fcccd2;5c5a694b;0f2161f8;a99f214a;f2e67f31;24f6b932;1;0;21647;320;50;2487;1;547;100130;51;1.7771740403746084;B;0.9141546413853128;1;-0.4908264822731847;-0.721661229939142;Y;-0.9435143525070575;0.8022964168306123;-0.4345173160461973;5;день
5.679390888356789e+16;0;14102107;1005;0;85f751fd;c4e18dd6;50e219e0;e2fcccd2;5c5a694b;0f2161f8;a99f214a;24ea63d0;fce66524;1;0;4687;320;50;423;2;39;100148;32;-2.0729387157882875;C;9.503966773926777;0;0.13111691831881425;0.8885198606865811;Y;-0.4133862196907636;-0.04228089107439681;-0.04156198898118781;5;день
5.725027065657947e+18;0;14102107;1005;0;85f751fd;c4e18dd6;50e219e0;33291962;2347f47a;cef3e649;a99f214a;ee3d1763;be87996b;1;2;19251;320;50;2201;3;35;-1;43;0.5350338490292893;C;9.97294734164014;1;-0.24595131777193036;-0.30748245181759837;X;-0.393977162063472;-0.3214580271652323;0.2788546242280137;5;день
5.744062343724217e+18;0;14102107;1005;1;57fe1b20;5b626596;f028772b;ecad2386;7801e8d9;07d7df22;a99f214a;d3999954;021759da;1;0;19998;216;36;2281;3;47;100182;42;-0.18934633844913196;C;-6.758875527494497;1;1.0604255098073363;0.9660444952022721;X;-0.5254555082904286;0.08398911723455785;-0.2797940423680477;5;день
5.747408633379847e+18;0;14102107;1005;0;2a68aa20;9b851bd8;3e814130;ecad2386;7801e8d9;07d7df22;a99f214a;090d8754;8ce34352;1;0;17914;320;50;2043;2;39;100084;32;-0.41142865383326627;B;5.815083658185451;0;-1.0794771269683239;-0.7843407068938805;Y;0.5844136860800426;-0.4065567734116319;-0.3975006536423114;5;день
5.776315569362506e+17;0;14102107;1005;0;a8c88b36;3fa3aa64;f028772b;ecad2386;7801e8d9;07d7df22;a99f214a;fb587b4f;a8d2c4cf;1;0;21684;320;50;2496;3;167;-1;23;2.823757833456436;B;6.963498612913305;0;-0.5072584390098229;0.9905555337483123;Y;0.872122880805206;0.0756570608415332;-0.18123248959106192;5;день
5.828749655266787e+18;0;14102107;1005;1;d9750ee7;98572c79;f028772b;ecad2386;7801e8d9;07d7df22;a99f214a;7e291fc1;84ebbcd4;1;0;17614;320;50;1993;2;1063;-1;33;-0.9726224665876975;B;8.649577919943553;0;1.5375295564754556;0.8253195004276968;Z;-0.08520403639553797;0.2805413961839851;0.06430483963283211;5;день
5.884095321930135e+18;0;14102107;1005;1;5b4d2eda;16a36ef3;f028772b;ecad2386;7801e8d9;07d7df22;a99f214a;b3b4f0ae;4f4b5ad5;1;0;20005;320;50;2283;0;163;-1;95;0.29802024811409894;B;6.691816185950476;1;0.7562579899941476;0.3606493246625371;Y;-0.5417200141940537;-0.7428506447189038;-0.4159601972115218;5;день
5.904710094324563e+18;0;14102107;1005;0;85f751fd;c4e18dd6;50e219e0;e2fcccd2;5c5a694b;0f2161f8;bab43310;bd8c0c79;1ccc7835;1;0;21647;320;50;2487;1;547;-1;51;-1.0248197625379043;B;5.233731176634375;0;-0.4760384811585662;0.7921015195868885;Z;0.5878487762260078;-0.07526543513652016;0.18322036756153223;5;день
5.971922322723337e+18;0;14102107;1005;0;85f751fd;c4e18dd6;50e219e0;460f4063;d9b5648e;cef3e649;a99f214a;0c0635a2;72a00661;1;0;21611;320;50;2480;3;299;100111;61;0.5195255258262095;D;2.1425081157637678;0;0.8036188287089274;0.5040330003992655;Z;0.38547828650238203;0.5325269369561257;-0.0868201939681433;5;день
5.979509202509591e+18;1;14102107;1005;1;e151e245;7e091613;f028772b;ecad2386;7801e8d9;07d7df22;a99f214a;6ca7b050;836d2439;1;0;21715;320;50;2500;2;34;-1;90;-0.18959178078533656;E;9.87443520742223;1;1.641253992314041;0.983338059610897;Z;-0.1962338439433865;0.664736776949556;0.12376326913888487;5;день
5.986680568044168e+18;0;14102107;1005;1;222acd54;de0f0f82;f028772b;ecad2386;7801e8d9;07d7df22;a99f214a;2e7ee1bf;d7fe30a4;1;0;19772;320;50;2227;0;687;100077;48;0.7488112368721822;C;-8.930953202062192;1;-0.3737972826226448;-0.6282492296642781;Z;0.4670928211198908;-0.4747451456701505;-0.034163695797270716;5;день
6.116154721061562e+18;0;14102107;1005;0;85f751fd;c4e18dd6;50e219e0;6c8703de;2347f47a;0f2161f8;a99f214a;4d5d8e2a;d787e91b;1;0;21664;320;50;2492;3;35;100168;43;1.6745618539697065;B;-5.5757482118569435;0;-2.0082232171098284;0.47777771581444967;Z;0.12474809506580864;0.2943607423106502;0.09222005712038057;5;день
6.269925280561371e+18;1;14102107;1002;0;15941585;a562b655;50e219e0;ecad2386;7801e8d9;07d7df22;a0ba8ff1;24121c1f;5be1ba3d;0;0;19665;320;50;2253;2;303;-1;52;0.5361185676808914;A;9.914786134464851;0;-0.40625720240620133;0.25842002195316904;X;-0.5562839627144879;1.4724882505883983;0.2280418529140168;5;день
6.298024930301942e+16;0;14102107;1005;0;85f751fd;c4e18dd6;50e219e0;e2a1ca37;2347f47a;8ded1f7a;a99f214a;0ec7a742;77bf3c3c;1;2;21653;320;50;2489;1;547;-1;51;0.8427949948836463;D;-8.517817751550254;0;0.010131461927481303;0.8261298641543477;Y;-0.26301857648670346;-0.2534252144402585;0.2953185042273219;5;день
6.302313151894726e+17;0;14102107;1005;0;85f751fd;c4e18dd6;50e219e0;e2fcccd2;5c5a694b;0f2161f8;dc3fedc1;b6df014b;4ea23a13;1;0;6557;320;50;571;2;39;-1;32;-2.3545353231479624;E;-4.622376103107602;1;-1.1803734532911043;0.39485804235464605;Y;-0.7979725937038926;0.602881217778392;-0.25066731258103997;5;день
6.35878043619665e+17;0;14102107;1005;0;85f751fd;c4e18dd6;50e219e0;9c13b419;2347f47a;f95efa07;a99f214a;d652d4df;1f0bc64f;1;0;19251;320;50;2201;3;35;-1;43;-1.5867080399397753;C;8.186245277624696;0;-0.14259091279538363;-0.6658363925618912;Y;0.830700175232725;0.08891788161090475;0.41108720055228604;5;день
6.387337993373596e+18;0;14102107;1005;1;856e6d3f;58a89a43;f028772b;ecad2386;7801e8d9;07d7df22;a99f214a;6debfbeb;a5bce124;1;0;19251;320;50;2201;3;35;-1;43;-0.5270406962509715;A;0.5006428212071512;0;0.04751538032645585;-0.20980033989066216;Z;0.6486441878145754;-0.24114853985027276;0.7073136984794341;5;день
6.4184587207755e+18;0;14102107;1005;0;bb4524e7;d733bbc3;28905ebd;ecad2386;7801e8d9;07d7df22;a99f214a;16ffb25e;01d57fd7;1;0;16859;320;50;1887;3;39;100200;23;-0.4650339271686204;A;-6.72069585610676;0;0.37486311270429706;-0.42120550689341224;Z;0.24939747022660064;-0.3386519524625508;-0.04088058483707741;5;день
6.520436329289356e+18;0;14102107;1005;0;85f751fd;c4e18dd6;50e219e0;e96773f0;2347f47a;0f2161f8;a99f214a;b65db6d9;45fbca85;1;2;21667;320;50;2494;3;35;-1;112;1.1198317152928432;C;1.8229877769073575;0;0.6053974671664973;-0.330225815960149;X;0.941074131579986;-0.4412849839609946;0.3284149471816031;5;день
6.536417733391107e+18;0;14102107;1005;0;85f751fd;c4e18dd6;50e219e0;28dd71a8;2347f47a;0f2161f8;a99f214a;41be1315;d3b3178d;1;2;21665;320;50;2493;3;35;100062;117;0.5241285779162368;D;0.2888509688635015;1;-0.03944097408594228;-0.5933137810795946;Z;0.05467857568609591;-0.013914449959722618;-0.28125263292734626;5;день
6.575344147688533e+18;0;14102107;1005;0;dfb4663b;ea377c8d;3e814130;ecad2386;7801e8d9;07d7df22;a99f214a;d50b20bf;49ea3580;1;0;15706;320;50;1722;0;35;100084;79;-1.2954547498910152;D;-7.4717711558348165;0;2.932653275144009;-0.3219105646741958;X;0.3735229812229788;-0.02537076845767025;0.15316211145058772;5;день
6.715386266242502e+17;0;14102107;1005;0;1fbe01fe;f3845767;28905ebd;ecad2386;7801e8d9;07d7df22;a99f214a;229d5ba7;8a4875bd;1;0;15703;320;50;1722;0;35;-1;79;0.0938408135870671;C;-2.8496805337510356;1;0.15092354250173742;0.6961112406271478;Y;-0.06078537317067112;-0.0031102661293703412;0.6323901396356966;5;день
6.723046552323899e+18;0;14102107;1002;0;3f98b5a4;f2c0a99e;50e219e0;ecad2386;7801e8d9;07d7df22;b3eb513b;ec6e635f;f9ba9057;0;0;4687;320;50;423;2;39;100148;32;0.006487321164625775;B;2.298064509873969;1;0.8550724766968787;-0.8421411561170883;Z;0.9514631518390264;0.22602907630750146;0.09810747945137643;5;день
6.741060139878157e+18;0;14102107;1005;0;1fbe01fe;f3845767;28905ebd;ecad2386;7801e8d9;07d7df22;a99f214a;f5454e17;0153a639;1;0;15708;320;50;1722;0;35;-1;79;0.6213332769396719;A;-4.428982337266056;1;0.0021076824634759434;-0.6474874851230971;X;-0.2791345600801409;0.3540724054442495;0.17760808366535372;5;день
6.766070685671227e+18;0;14102107;1005;0;85f751fd;c4e18dd6;50e219e0;48476725;d9b5648e;0f2161f8;a99f214a;a9684e7e;aad45b01;1;0;21611;320;50;2480;3;299;100111;61;1.6631292471073749;D;-5.40867180033138;0;0.4905487656460635;-0.5629181613261222;X;0.7472574481761132;0.19346576339906355;0.5517760277404299;5;день
6.788208750130768e+18;0;14102107;1010;1;85f751fd;c4e18dd6;50e219e0;8c0dcd5a;7801e8d9;0f2161f8;5e31e952;acfb396c;f07e20f8;4;0;21664;320;50;2492;3;35;-1;43;0.678694497791372;C;-0.8447121938543134;0;0.06637810743981844;-0.5239102971448691;Z;0.6387579000395651;-0.13664828462177395;0.47190569754527867;5;день
6.820136383804595e+18;0;14102107;1005;0;d9750ee7;98572c79;f028772b;ecad2386;7801e8d9;07d7df22;a99f214a;226b51a9;c6263d8a;1;0;17914;320;50;2043;2;39;-1;32;0.7553467318302659;A;3.5545137513193943;1;0.09806173729146478;-0.8448953402038435;X;0.23059396813451571;0.10255259908450048;-0.024751908990871253;5;день
6.853236753623936e+18;0;14102107;1005;0;ee8b8550;f415c8a8;f028772b;ecad2386;7801e8d9;07d7df22;a99f214a;ae77feb4;be87996b;1;2;19251;320;50;2201;3;35;100130;43;2.0516867441338564;D;-0.6823281312338345;1;0.11719800857215089;0.7796312904411142;Z;-0.05558962640781395;-0.6232541800305601;0.2514645838011848;5;день
6.870078017058254e+18;0;14102107;1005;0;85f751fd;c4e18dd6;50e219e0;03528b27;2347f47a;8ded1f7a;a99f214a;455f3670;9955990f;1;0;21653;320;50;2489;1;547;-1;51;-2.280995725931934;A;3.7789924792175675;0;1.177994540956858;-0.1351795808222098;Z;-0.9448560686232539;-0.5732252813541633;0.021461539578328064;5;день
6.888200971069774e+18;0;14102107;1005;0;85f751fd;c4e18dd6;50e219e0;4b08f369;2347f47a;0f2161f8;a99f214a;96839e9e;36c6b1de;1;0;21666;320;50;2494;3;35;-1;112;-1.90979656415063;B;1.651529567872272;0;0.5502823787775069;0.6440699496590309;Y;0.5640578432694054;0.5530857136496781;0.44411861103435535;5;день
6.997391146680915e+18;0;14102107;1005;0;1fbe01fe;f3845767;28905ebd;ecad2386;7801e8d9;07d7df22;a99f214a;383c3fa4;0eb711ec;1;0;15703;320;50;1722;0;35;-1;79;-0.20918591588351998;A;-4.937190072104669;1;0.5054679727640505;0.0037113001789819203;Z;-0.3872119069797071;-0.03771750108721608;-0.5842090384632689;5;день
7.031579260772607e+18;0;14102107;1005;0;1fbe01fe;f3845767;28905ebd;ecad2386;7801e8d9;07d7df22;a99f214a;8d7f6d7c;d787e91b;1;0;15705;320;50;1722;0;35;-1;79;1.6866922460751417;A;-2.596053685845032;0;-1.0549526606968436;0.877504536806045;Z;-0.06537586662989181;-0.3424208147912791;0.11746546512935231;5;день
7.121709494332155e+18;0;14102107;1005;0;85f751fd;c4e18dd6;50e219e0;51cedd4e;aefc06bd;0f2161f8;a99f214a;190c4849;fa952a77;1;0;21611;320;50;2480;3;299;100111;61;0.5180584286859413;E;-7.6895157238665535;1;0.36171891234680426;-0.968677122807956;Z;-0.520849090526111;0.7307279250789677;0.2951033810338575;5;день
7.18446843443514e+18;0;14102107;1005;0;85f751fd;c4e18dd6;50e219e0;e2fcccd2;5c5a694b;0f2161f8;f482caef;f8a476fe;56e6ab1d;1;0;21647;320;50;2487;1;547;-1;51;-0.8467661597371152;E;-4.60436611739884;0;-0.5243272254386295;-0.11685572613467095;Z;0.8762652270482714;0.01675768840329835;0.22524746686087407;5;день
7.32780952958542e+18;0;14102107;1005;0;6ec06dbd;d262cf1e;f66779e6;ecad2386;7801e8d9;07d7df22;a99f214a;d5f67163;787562bc;1;0;21684;320;50;2496;3;167;-1;23;0.3664638597837349;C;9.922253157092197;1;-0.9949240029859522;0.44153537513972485;X;-0.6217410756020665;-0.028050232997392503;0.4932827182198887;5;день
7.538656817362666e+18;0;14102107;1005;0;1fbe01fe;f3845767;28905ebd;ecad2386;7801e8d9;07d7df22;a99f214a;be7eff06;3bd9e8e7;1;0;15706;320;50;1722;0;35;100083;79;-0.3426292584166201;B;3.699207234753601;0;0.8277016104135121;0.303158142094486;Y;0.3986776382365287;-0.3141766942341767;-0.02655732297235749;5;день
7.542852326945265e+18;1;14102107;1005;0;85f751fd;c4e18dd6;50e219e0;e2fcccd2;5c5a694b;0f2161f8;a99f214a;eb49f070;4f3e064a;1;0;4687;320;50;423;2;39;100148;32;-0.864865394316469;B;0.2748742320357209;0;-0.024092222839434352;-0.4554642341662921;Y;-0.8661181330089908;-0.22732544193501195;-0.28024605000175307;5;день
7.554760104241805e+18;1;14102107;1005;0;1fbe01fe;f3845767;28905ebd;ecad2386;7801e8d9;07d7df22;a99f214a;9f332dc9;18087afc;1;0;15708;320;50;1722;0;35;-1;79;-0.62341080254183;C;-3.8607038222457106;0;-0.46827265680185803;0.9950341274154817;X;0.07253563634544424;-0.006527890317450463;0.2929557120121249;5;день
7.555060931174865e+17;0;14102107;1005;0;1fbe01fe;f3845767;28905ebd;ecad2386;7801e8d9;07d7df22;a99f214a;fd100bcd;2203a096;1;0;15702;320;50;1722;0;35;-1;79;-0.11447416102655064;E;7.7370411088657285;0;0.6533745551780602;0.12165288495752266;Z;-0.3274820513505592;-1.2241159714617502;0.1865240775249593;5;день
7.600344175309972e+18;1;14102107;1005;0;5b08c53b;7687a86e;3e814130;ecad2386;7801e8d9;07d7df22;a99f214a;b977b5c1;8a4875bd;1;0;20093;300;250;2295;2;35;100077;23;-0.4252936615696603;A;9.450847035433718;0;1.7037323931495865;-0.7643257145175241;X;0.512226643565484;-0.2545484274243751;0.04628658078090307;5;день
